build_id,pipeline_name,triggered_by,start_time,end_time,status,duration_minutes,commit_sha,branch,tests_run,tests_passed,code_coverage_percent,sprint_number
173,phoenix-web-frontend-ci,david.kumar,2024-01-22 16:08:00,2024-01-22 16:17:00,SUCCESS,9,abc001174,main,136,71,71.16408513765441,2
174,phoenix-auth-service-ci,david.kumar,2024-01-22 19:17:00,2024-01-22 19:22:00,SUCCESS,5,abc000362,feature/billing,79,137,80.56871225327068,2
175,phoenix-billing-service-ci,james.taylor,2024-01-22 15:55:00,2024-01-22 16:02:00,SUCCESS,7,abc001850,feature/auth,65,48,63.103160783035385,2
176,phoenix-billing-service-ci,james.taylor,2024-01-22 16:46:00,2024-01-22 16:56:00,SUCCESS,10,abc001236,develop,80,68,78.01918497901168,2
177,phoenix-mobile-api-ci,ana.lopez,2024-01-22 15:48:00,2024-01-22 15:57:00,SUCCESS,9,abc001156,feature/billing,60,79,74.68780771523244,2
178,phoenix-web-frontend-ci,tom.garcia,2024-01-23 15:19:00,2024-01-23 15:29:00,SUCCESS,10,abc000959,feature/billing,106,59,80.24662117536982,2
179,phoenix-customer-platform-ci,ana.lopez,2024-01-23 10:28:00,2024-01-23 10:34:00,SUCCESS,6,abc001569,feature/billing,54,142,62.78665980457143,2
180,phoenix-web-frontend-ci,james.taylor,2024-01-23 08:17:00,2024-01-23 08:24:00,SUCCESS,7,abc001443,feature/billing,118,145,84.83047302226569,2
181,phoenix-customer-platform-ci,david.kumar,2024-01-23 11:57:00,2024-01-23 12:03:00,SUCCESS,6,abc000178,main,85,72,75.60442760632756,2
182,phoenix-billing-service-ci,ana.lopez,2024-01-23 19:36:00,2024-01-23 19:44:00,SUCCESS,8,abc001098,feature/auth,52,135,63.683144985570756,2
183,phoenix-web-frontend-ci,david.kumar,2024-01-23 11:10:00,2024-01-23 11:17:00,SUCCESS,7,abc001593,develop,132,122,70.79365719600158,2
184,phoenix-billing-service-ci,ana.lopez,2024-01-23 20:41:00,2024-01-23 20:49:00,SUCCESS,8,abc001147,feature/auth,84,83,62.372676044561395,2
185,phoenix-mobile-api-ci,david.kumar,2024-01-23 19:25:00,2024-01-23 19:30:00,SUCCESS,5,abc001583,main,55,133,72.5477330868783,2
186,phoenix-mobile-api-ci,james.taylor,2024-01-23 08:38:00,2024-01-23 08:45:00,SUCCESS,7,abc001939,main,68,36,72.88290588074901,2
187,phoenix-billing-service-ci,james.taylor,2024-01-23 15:22:00,2024-01-23 15:30:00,SUCCESS,8,abc000700,main,65,63,73.01662982015861,2
188,phoenix-billing-service-ci,tom.garcia,2024-01-24 18:03:00,2024-01-24 18:12:00,SUCCESS,9,abc001260,develop,79,117,71.07562601704095,2
189,phoenix-mobile-api-ci,david.kumar,2024-01-24 12:47:00,2024-01-24 12:55:00,SUCCESS,8,abc001658,main,121,72,62.26342441989751,2
190,phoenix-auth-service-ci,tom.garcia,2024-01-24 14:00:00,2024-01-24 14:10:00,SUCCESS,10,abc001326,develop,133,104,66.15902097213666,2
191,phoenix-web-frontend-ci,james.taylor,2024-01-24 15:07:00,2024-01-24 15:13:00,SUCCESS,6,abc001849,feature/billing,110,83,84.81093201696574,2
192,phoenix-billing-service-ci,david.kumar,2024-01-24 10:11:00,2024-01-24 10:21:00,SUCCESS,10,abc001711,feature/auth,121,109,75.54140695010761,2
193,phoenix-auth-service-ci,ana.lopez,2024-01-24 09:36:00,2024-01-24 09:45:00,SUCCESS,9,abc001831,develop,76,150,69.47939837952003,2
194,phoenix-billing-service-ci,tom.garcia,2024-01-24 14:57:00,2024-01-24 15:07:00,SUCCESS,10,abc001800,feature/billing,117,144,61.62237732650245,2
195,phoenix-mobile-api-ci,james.taylor,2024-01-24 18:53:00,2024-01-24 19:02:00,SUCCESS,9,abc001828,main,82,109,64.74374797838055,2
196,phoenix-web-frontend-ci,tom.garcia,2024-01-24 14:06:00,2024-01-24 14:13:00,SUCCESS,7,abc001017,main,77,135,81.71566752070322,2
197,phoenix-auth-service-ci,james.taylor,2024-01-24 08:55:00,2024-01-24 09:02:00,SUCCESS,7,abc001847,develop,127,65,80.19737533422493,2
198,phoenix-web-frontend-ci,james.taylor,2024-01-25 11:42:00,2024-01-25 11:52:00,SUCCESS,10,abc000839,main,102,124,72.81334551397538,2
199,phoenix-auth-service-ci,tom.garcia,2024-01-25 18:08:00,2024-01-25 18:18:00,SUCCESS,10,abc000048,main,79,142,67.14916781987202,2
200,phoenix-mobile-api-ci,tom.garcia,2024-01-25 13:18:00,2024-01-25 13:27:00,SUCCESS,9,abc000312,feature/billing,97,42,72.45517145173206,2
201,phoenix-auth-service-ci,james.taylor,2024-01-25 13:07:00,2024-01-25 13:17:00,SUCCESS,10,abc000277,main,67,116,62.0053450526883,2
202,phoenix-customer-platform-ci,james.taylor,2024-01-25 14:04:00,2024-01-25 14:12:00,SUCCESS,8,abc001025,main,110,117,63.02020081281703,2
203,phoenix-mobile-api-ci,james.taylor,2024-01-25 08:00:00,2024-01-25 08:08:00,SUCCESS,8,abc000053,feature/billing,102,91,75.5108663877996,2
204,phoenix-mobile-api-ci,james.taylor,2024-01-25 08:43:00,2024-01-25 08:51:00,SUCCESS,8,abc001092,feature/auth,67,49,64.14470480122054,2
205,phoenix-billing-service-ci,tom.garcia,2024-01-25 12:58:00,2024-01-25 13:17:00,TIMEOUT,19,abc001637,feature/billing,66,127,48.57468203215665,2
206,phoenix-customer-platform-ci,ana.lopez,2024-01-25 16:18:00,2024-01-25 16:24:00,SUCCESS,6,abc000698,feature/auth,141,55,64.03776998481031,2
207,phoenix-auth-service-ci,ana.lopez,2024-01-25 10:30:00,2024-01-25 10:35:00,SUCCESS,5,abc001498,develop,46,107,60.59695680309016,2
208,phoenix-billing-service-ci,ana.lopez,2024-01-26 14:48:00,2024-01-26 15:07:00,TIMEOUT,19,abc000319,feature/billing,106,99,53.5416280361003,2
209,phoenix-customer-platform-ci,tom.garcia,2024-01-26 11:55:00,2024-01-26 12:02:00,SUCCESS,7,abc001696,main,144,128,81.6759985136494,2
210,phoenix-billing-service-ci,tom.garcia,2024-01-26 12:16:00,2024-01-26 12:17:00,FAILURE,1,abc001694,develop,135,111,74.12802360843648,2
211,phoenix-web-frontend-ci,james.taylor,2024-01-26 17:20:00,2024-01-26 17:30:00,SUCCESS,10,abc000542,develop,139,130,62.213228416675264,2
212,phoenix-auth-service-ci,tom.garcia,2024-01-26 13:14:00,2024-01-26 13:27:00,TIMEOUT,13,abc001508,main,126,56,51.73530463183295,2
213,phoenix-auth-service-ci,tom.garcia,2024-01-26 12:49:00,2024-01-26 12:59:00,SUCCESS,10,abc001090,main,56,70,67.24571504661914,2
214,phoenix-billing-service-ci,ana.lopez,2024-01-26 18:16:00,2024-01-26 18:24:00,SUCCESS,8,abc000449,feature/auth,91,61,84.4397085053627,2
215,phoenix-billing-service-ci,james.taylor,2024-01-26 19:50:00,2024-01-26 19:58:00,SUCCESS,8,abc000071,main,139,119,61.08528360076327,2
216,phoenix-auth-service-ci,david.kumar,2024-01-26 14:27:00,2024-01-26 14:30:00,FAILURE,3,abc001542,feature/auth,79,45,63.70113040706599,2
217,phoenix-customer-platform-ci,tom.garcia,2024-01-26 08:26:00,2024-01-26 08:34:00,SUCCESS,8,abc001204,main,78,57,76.76245349075255,2
218,phoenix-web-frontend-ci,ana.lopez,2024-01-27 11:38:00,2024-01-27 11:44:00,SUCCESS,6,abc001481,feature/auth,78,121,64.58832727824489,2
219,phoenix-billing-service-ci,james.taylor,2024-01-27 09:54:00,2024-01-27 10:04:00,SUCCESS,10,abc000377,develop,88,140,80.45441743183092,2
220,phoenix-billing-service-ci,david.kumar,2024-01-28 09:44:00,2024-01-28 09:53:00,SUCCESS,9,abc001299,feature/billing,48,86,76.29277680725923,2
221,phoenix-billing-service-ci,tom.garcia,2024-01-29 20:08:00,2024-01-29 20:14:00,SUCCESS,6,abc001470,develop,78,76,72.81599311733493,2
222,phoenix-auth-service-ci,james.taylor,2024-01-29 17:52:00,2024-01-29 18:01:00,SUCCESS,9,abc001942,feature/auth,46,107,82.5554555807476,2
223,phoenix-billing-service-ci,david.kumar,2024-01-29 13:41:00,2024-01-29 13:47:00,SUCCESS,6,abc000693,feature/auth,72,131,63.26388199222233,2
224,phoenix-web-frontend-ci,james.taylor,2024-01-29 11:55:00,2024-01-29 12:01:00,SUCCESS,6,abc001331,develop,148,137,70.20661541580212,2
225,phoenix-auth-service-ci,james.taylor,2024-01-29 16:22:00,2024-01-29 16:27:00,SUCCESS,5,abc000101,main,134,80,73.17164500005654,2
226,phoenix-auth-service-ci,ana.lopez,2024-01-29 15:20:00,2024-01-29 15:29:00,SUCCESS,9,abc001582,feature/auth,119,122,62.26377584114033,2
227,phoenix-billing-service-ci,james.taylor,2024-01-29 10:36:00,2024-01-29 10:41:00,SUCCESS,5,abc001870,main,61,44,81.54619062993194,2
228,phoenix-mobile-api-ci,james.taylor,2024-01-29 12:45:00,2024-01-29 12:53:00,SUCCESS,8,abc000810,feature/auth,59,111,63.60830763676764,2
229,phoenix-mobile-api-ci,james.taylor,2024-01-29 13:20:00,2024-01-29 13:28:00,SUCCESS,8,abc001706,main,70,108,83.68993936466248,2
230,phoenix-mobile-api-ci,david.kumar,2024-01-29 17:57:00,2024-01-29 18:05:00,SUCCESS,8,abc001958,main,84,40,80.75384051899808,2
231,phoenix-customer-platform-ci,ana.lopez,2024-01-29 19:54:00,2024-01-29 20:16:00,TIMEOUT,22,abc000991,feature/auth,77,32,62.904805823982414,3
232,phoenix-web-frontend-ci,david.kumar,2024-01-29 12:01:00,2024-01-29 12:14:00,SUCCESS,13,abc000797,main,102,50,63.11485915583433,3
233,phoenix-web-frontend-ci,david.kumar,2024-01-29 11:42:00,2024-01-29 11:50:00,SUCCESS,8,abc001323,feature/auth,70,118,70.70535764675127,3
234,phoenix-billing-service-ci,david.kumar,2024-01-29 13:43:00,2024-01-29 13:53:00,SUCCESS,10,abc000221,feature/billing,90,105,77.5301809404908,3
235,phoenix-billing-service-ci,tom.garcia,2024-01-29 19:05:00,2024-01-29 19:20:00,SUCCESS,15,abc000043,main,147,97,83.93072950739344,3
236,phoenix-mobile-api-ci,james.taylor,2024-01-29 10:59:00,2024-01-29 11:08:00,SUCCESS,9,abc000160,feature/billing,93,50,72.78994281234232,3
237,phoenix-mobile-api-ci,ana.lopez,2024-01-29 11:58:00,2024-01-29 12:09:00,SUCCESS,11,abc001508,develop,132,35,78.4691191918361,3
238,phoenix-auth-service-ci,ana.lopez,2024-01-29 10:20:00,2024-01-29 10:30:00,SUCCESS,10,abc001784,main,89,121,70.82475603812873,3
239,phoenix-mobile-api-ci,david.kumar,2024-01-29 13:17:00,2024-01-29 13:26:00,SUCCESS,9,abc000345,feature/auth,122,108,72.5517430512745,3
240,phoenix-mobile-api-ci,ana.lopez,2024-01-29 12:50:00,2024-01-29 13:01:00,SUCCESS,11,abc001366,develop,133,45,77.15888237729114,3
241,phoenix-web-frontend-ci,david.kumar,2024-01-30 13:57:00,2024-01-30 14:05:00,SUCCESS,8,abc001463,feature/auth,82,96,75.66549995061445,3
242,phoenix-auth-service-ci,ana.lopez,2024-01-30 17:38:00,2024-01-30 17:46:00,SUCCESS,8,abc001613,feature/billing,95,101,64.18416198473543,3
243,phoenix-auth-service-ci,ana.lopez,2024-01-30 08:40:00,2024-01-30 08:44:00,FAILURE,4,abc001927,develop,80,50,58.41166362047798,3
244,phoenix-auth-service-ci,david.kumar,2024-01-30 20:04:00,2024-01-30 20:14:00,SUCCESS,10,abc001001,feature/billing,127,145,65.00979923659972,3
245,phoenix-auth-service-ci,ana.lopez,2024-01-30 20:55:00,2024-01-30 21:05:00,SUCCESS,10,abc001481,feature/billing,127,41,66.61921337368476,3
246,phoenix-web-frontend-ci,ana.lopez,2024-01-30 17:00:00,2024-01-30 17:09:00,SUCCESS,9,abc001628,main,144,69,74.88071739614169,3
247,phoenix-customer-platform-ci,david.kumar,2024-01-30 16:03:00,2024-01-30 16:11:00,SUCCESS,8,abc001007,feature/billing,118,111,62.72334086712809,3
248,phoenix-customer-platform-ci,james.taylor,2024-01-30 13:40:00,2024-01-30 13:51:00,SUCCESS,11,abc000022,feature/billing,75,138,80.40808883978335,3
249,phoenix-mobile-api-ci,james.taylor,2024-01-30 18:02:00,2024-01-30 18:13:00,SUCCESS,11,abc000342,develop,97,36,79.24821879859468,3
250,phoenix-mobile-api-ci,ana.lopez,2024-01-30 17:44:00,2024-01-30 17:55:00,SUCCESS,11,abc001518,feature/auth,77,40,60.9554918981921,3
251,phoenix-billing-service-ci,ana.lopez,2024-01-31 12:57:00,2024-01-31 13:08:00,SUCCESS,11,abc000167,feature/billing,61,57,72.24608424588651,3
252,phoenix-billing-service-ci,tom.garcia,2024-01-31 16:44:00,2024-01-31 16:54:00,SUCCESS,10,abc000655,main,100,137,74.55677414611684,3
253,phoenix-web-frontend-ci,david.kumar,2024-01-31 12:09:00,2024-01-31 12:22:00,SUCCESS,13,abc000599,main,110,70,82.18584620459532,3
254,phoenix-auth-service-ci,david.kumar,2024-01-31 14:46:00,2024-01-31 15:08:00,TIMEOUT,22,abc001186,develop,49,74,52.290608546969,3
255,phoenix-customer-platform-ci,david.kumar,2024-01-31 16:22:00,2024-01-31 16:30:00,SUCCESS,8,abc000176,main,123,74,62.973015789967235,3
256,phoenix-web-frontend-ci,tom.garcia,2024-01-31 15:36:00,2024-01-31 15:47:00,SUCCESS,11,abc001978,feature/auth,134,70,68.27888920582352,3
257,phoenix-customer-platform-ci,ana.lopez,2024-01-31 09:35:00,2024-01-31 09:48:00,SUCCESS,13,abc000786,main,60,36,76.76140368873641,3
258,phoenix-mobile-api-ci,david.kumar,2024-01-31 20:42:00,2024-01-31 20:44:00,FAILURE,2,abc000420,feature/billing,88,30,58.187942387791004,3
259,phoenix-auth-service-ci,tom.garcia,2024-01-31 15:13:00,2024-01-31 15:26:00,SUCCESS,13,abc000764,main,53,73,64.82418256467348,3
260,phoenix-web-frontend-ci,ana.lopez,2024-01-31 12:20:00,2024-01-31 12:35:00,SUCCESS,15,abc000746,feature/billing,49,77,80.40516940232125,3
261,phoenix-web-frontend-ci,tom.garcia,2024-02-01 17:16:00,2024-02-01 17:31:00,SUCCESS,15,abc001956,feature/auth,70,39,78.08940762473685,3
262,phoenix-mobile-api-ci,tom.garcia,2024-02-01 13:57:00,2024-02-01 14:05:00,SUCCESS,8,abc000303,feature/billing,146,122,68.74487683994381,3
263,phoenix-mobile-api-ci,james.taylor,2024-02-01 12:12:00,2024-02-01 12:27:00,SUCCESS,15,abc000735,develop,55,94,60.509821982858405,3
264,phoenix-auth-service-ci,tom.garcia,2024-02-01 12:41:00,2024-02-01 12:53:00,SUCCESS,12,abc000480,main,148,86,61.95717568220433,3
265,phoenix-customer-platform-ci,tom.garcia,2024-02-01 19:55:00,2024-02-01 20:03:00,SUCCESS,8,abc000822,feature/auth,150,134,62.28368967245069,3
266,phoenix-mobile-api-ci,tom.garcia,2024-02-01 17:53:00,2024-02-01 18:07:00,SUCCESS,14,abc000493,develop,105,84,60.185313997185524,3
267,phoenix-customer-platform-ci,ana.lopez,2024-02-01 17:16:00,2024-02-01 17:25:00,SUCCESS,9,abc001215,develop,106,136,70.78226297458917,3
268,phoenix-customer-platform-ci,david.kumar,2024-02-01 14:31:00,2024-02-01 14:44:00,SUCCESS,13,abc000108,feature/auth,140,108,72.3866573790206,3
269,phoenix-auth-service-ci,james.taylor,2024-02-01 10:25:00,2024-02-01 10:36:00,SUCCESS,11,abc000407,feature/billing,52,146,60.95647777438578,3
270,phoenix-auth-service-ci,ana.lopez,2024-02-01 09:44:00,2024-02-01 09:53:00,SUCCESS,9,abc001430,develop,72,92,73.0416219234442,3
271,phoenix-mobile-api-ci,tom.garcia,2024-02-02 10:39:00,2024-02-02 10:54:00,SUCCESS,15,abc001437,main,102,48,83.74785848363851,3
272,phoenix-auth-service-ci,tom.garcia,2024-02-02 11:17:00,2024-02-02 11:30:00,SUCCESS,13,abc001357,feature/auth,75,119,78.27216609478162,3
273,phoenix-customer-platform-ci,ana.lopez,2024-02-02 20:52:00,2024-02-02 21:05:00,SUCCESS,13,abc000306,feature/auth,75,106,78.88971178647552,3
274,phoenix-billing-service-ci,david.kumar,2024-02-02 12:15:00,2024-02-02 12:28:00,SUCCESS,13,abc001368,feature/auth,106,135,81.30854731241395,3
275,phoenix-auth-service-ci,james.taylor,2024-02-02 09:47:00,2024-02-02 09:57:00,SUCCESS,10,abc001767,main,142,106,78.71087921068943,3
276,phoenix-mobile-api-ci,james.taylor,2024-02-02 11:48:00,2024-02-02 11:57:00,SUCCESS,9,abc000515,develop,149,100,76.71390390625244,3
277,phoenix-billing-service-ci,tom.garcia,2024-02-02 14:57:00,2024-02-02 15:01:00,FAILURE,4,abc000819,develop,118,77,50.71913724469888,3
278,phoenix-auth-service-ci,james.taylor,2024-02-02 11:04:00,2024-02-02 11:22:00,TIMEOUT,18,abc001636,feature/billing,110,35,71.02457897184836,3
279,phoenix-auth-service-ci,david.kumar,2024-02-02 20:40:00,2024-02-02 20:52:00,SUCCESS,12,abc001184,feature/auth,113,107,75.23648777106183,3
280,phoenix-auth-service-ci,david.kumar,2024-02-02 13:57:00,2024-02-02 14:10:00,SUCCESS,13,abc001111,main,133,118,60.1350790777879,3
281,phoenix-web-frontend-ci,tom.garcia,2024-02-03 14:25:00,2024-02-03 14:44:00,TIMEOUT,19,abc000866,feature/auth,59,40,72.6140445811267,3
282,phoenix-web-frontend-ci,david.kumar,2024-02-03 11:42:00,2024-02-03 11:53:00,SUCCESS,11,abc001156,main,107,145,73.18161710229417,3
283,phoenix-customer-platform-ci,james.taylor,2024-02-03 13:28:00,2024-02-03 13:37:00,SUCCESS,9,abc000204,main,147,41,63.379584483675636,3
284,phoenix-auth-service-ci,david.kumar,2024-02-03 08:10:00,2024-02-03 08:32:00,TIMEOUT,22,abc001214,develop,65,121,62.97088820782103,3
285,phoenix-auth-service-ci,tom.garcia,2024-02-04 11:26:00,2024-02-04 11:45:00,TIMEOUT,19,abc001617,feature/billing,132,77,57.719944876888384,3
286,phoenix-mobile-api-ci,tom.garcia,2024-02-05 17:33:00,2024-02-05 17:41:00,SUCCESS,8,abc001036,feature/auth,95,136,71.30942005955777,3
287,phoenix-customer-platform-ci,tom.garcia,2024-02-05 11:18:00,2024-02-05 11:26:00,FAILURE,8,abc001135,feature/auth,59,85,69.19988268410498,3
288,phoenix-billing-service-ci,ana.lopez,2024-02-05 14:41:00,2024-02-05 14:49:00,SUCCESS,8,abc000917,feature/auth,55,139,78.75936632919927,3
289,phoenix-customer-platform-ci,james.taylor,2024-02-05 17:46:00,2024-02-05 18:11:00,TIMEOUT,25,abc001867,develop,130,112,57.51308690895415,3
290,phoenix-mobile-api-ci,ana.lopez,2024-02-05 09:42:00,2024-02-05 09:51:00,SUCCESS,9,abc000984,main,49,116,71.97972716195503,3
291,phoenix-web-frontend-ci,ana.lopez,2024-02-05 20:35:00,2024-02-05 20:49:00,SUCCESS,14,abc000841,feature/billing,133,130,70.63122982218415,3
292,phoenix-web-frontend-ci,david.kumar,2024-02-05 13:24:00,2024-02-05 13:50:00,TIMEOUT,26,abc001045,develop,106,31,69.96273008507673,3
293,phoenix-web-frontend-ci,ana.lopez,2024-02-05 09:39:00,2024-02-05 09:54:00,SUCCESS,15,abc001971,feature/auth,61,139,63.125587860344865,3
294,phoenix-mobile-api-ci,david.kumar,2024-02-05 10:59:00,2024-02-05 11:13:00,SUCCESS,14,abc000618,feature/auth,42,90,72.89088572836874,3
295,phoenix-mobile-api-ci,james.taylor,2024-02-05 15:46:00,2024-02-05 15:58:00,SUCCESS,12,abc001653,develop,71,42,84.44805248014956,3
296,phoenix-web-frontend-ci,james.taylor,2024-02-06 19:38:00,2024-02-06 19:48:00,SUCCESS,10,abc000770,develop,149,84,75.38935672139765,3
297,phoenix-billing-service-ci,tom.garcia,2024-02-06 19:13:00,2024-02-06 19:38:00,TIMEOUT,25,abc000589,feature/auth,93,61,49.206792159689854,3
298,phoenix-auth-service-ci,james.taylor,2024-02-06 17:25:00,2024-02-06 17:40:00,SUCCESS,15,abc000091,feature/auth,116,95,61.72716302301315,3
299,phoenix-customer-platform-ci,james.taylor,2024-02-06 10:39:00,2024-02-06 10:57:00,TIMEOUT,18,abc000761,main,68,111,51.31711142535905,3
300,phoenix-auth-service-ci,james.taylor,2024-02-06 13:30:00,2024-02-06 13:45:00,SUCCESS,15,abc000402,feature/auth,55,97,69.55138154183038,3
301,phoenix-billing-service-ci,tom.garcia,2024-02-06 19:20:00,2024-02-06 19:33:00,SUCCESS,13,abc000374,develop,124,109,64.44677196743265,3
302,phoenix-web-frontend-ci,james.taylor,2024-02-06 15:57:00,2024-02-06 16:07:00,SUCCESS,10,abc001709,main,68,110,80.40103001485741,3
303,phoenix-web-frontend-ci,david.kumar,2024-02-06 12:13:00,2024-02-06 12:23:00,SUCCESS,10,abc000022,feature/auth,148,131,75.57270230910233,3
304,phoenix-customer-platform-ci,tom.garcia,2024-02-06 08:55:00,2024-02-06 09:22:00,TIMEOUT,27,abc001418,feature/auth,41,79,57.76962419266331,3
305,phoenix-web-frontend-ci,david.kumar,2024-02-06 16:32:00,2024-02-06 16:44:00,FAILURE,12,abc000798,feature/auth,119,129,66.88261707557432,3
306,phoenix-web-frontend-ci,tom.garcia,2024-02-07 15:23:00,2024-02-07 15:35:00,FAILURE,12,abc000518,develop,125,121,53.72744447584307,3
307,phoenix-mobile-api-ci,ana.lopez,2024-02-07 10:09:00,2024-02-07 10:20:00,SUCCESS,11,abc001001,main,73,104,84.57691672228314,3
308,phoenix-mobile-api-ci,ana.lopez,2024-02-07 18:24:00,2024-02-07 18:36:00,SUCCESS,12,abc001131,feature/auth,124,116,69.63555317104795,3
309,phoenix-customer-platform-ci,ana.lopez,2024-02-07 10:39:00,2024-02-07 10:43:00,FAILURE,4,abc001546,feature/billing,48,127,72.84793296632328,3
310,phoenix-billing-service-ci,david.kumar,2024-02-07 18:08:00,2024-02-07 18:20:00,SUCCESS,12,abc001127,main,103,71,69.27972067001328,3
311,phoenix-auth-service-ci,ana.lopez,2024-02-07 16:57:00,2024-02-07 17:06:00,SUCCESS,9,abc001834,feature/billing,68,64,70.46072252681688,3
312,phoenix-web-frontend-ci,tom.garcia,2024-02-07 11:57:00,2024-02-07 12:22:00,TIMEOUT,25,abc000841,main,135,45,63.8054853967306,3
313,phoenix-web-frontend-ci,david.kumar,2024-02-07 17:03:00,2024-02-07 17:12:00,SUCCESS,9,abc000951,feature/auth,143,129,74.29678030673884,3
314,phoenix-mobile-api-ci,david.kumar,2024-02-07 18:19:00,2024-02-07 18:31:00,SUCCESS,12,abc001311,feature/billing,137,132,78.0595335595741,3
315,phoenix-auth-service-ci,ana.lopez,2024-02-07 13:14:00,2024-02-07 13:41:00,TIMEOUT,27,abc001640,feature/auth,66,84,56.331126657505735,3
316,phoenix-mobile-api-ci,david.kumar,2024-02-08 14:53:00,2024-02-08 15:03:00,SUCCESS,10,abc000635,feature/auth,128,57,69.20921867150493,3
317,phoenix-customer-platform-ci,ana.lopez,2024-02-08 08:46:00,2024-02-08 09:01:00,SUCCESS,15,abc000443,feature/auth,120,109,67.32356146623144,3
318,phoenix-customer-platform-ci,james.taylor,2024-02-08 09:15:00,2024-02-08 09:28:00,SUCCESS,13,abc000709,main,95,86,81.14895245213427,3
319,phoenix-auth-service-ci,james.taylor,2024-02-08 18:31:00,2024-02-08 18:46:00,SUCCESS,15,abc000300,develop,90,102,65.25267998538183,3
320,phoenix-mobile-api-ci,david.kumar,2024-02-08 12:13:00,2024-02-08 12:28:00,SUCCESS,15,abc000362,feature/billing,137,110,73.91441982714875,3
321,phoenix-web-frontend-ci,james.taylor,2024-02-08 18:14:00,2024-02-08 18:27:00,SUCCESS,13,abc001129,develop,90,115,75.21736152387808,3
322,phoenix-web-frontend-ci,ana.lopez,2024-02-08 13:34:00,2024-02-08 13:44:00,SUCCESS,10,abc001787,feature/billing,52,139,60.6642371935923,3
323,phoenix-mobile-api-ci,david.kumar,2024-02-08 17:56:00,2024-02-08 18:05:00,SUCCESS,9,abc000099,develop,144,133,79.92832479456776,3
324,phoenix-billing-service-ci,james.taylor,2024-02-08 14:24:00,2024-02-08 14:32:00,SUCCESS,8,abc001602,feature/billing,65,120,65.77232767601801,3
325,phoenix-auth-service-ci,david.kumar,2024-02-08 15:38:00,2024-02-08 15:51:00,SUCCESS,13,abc000724,feature/auth,121,131,82.63755093653333,3
