message_id,channel,channel_type,author,timestamp,message_type,content_length,mentions_count,responses_count,reactions_count,is_after_hours,is_weekend,sprint_number,contains_blocked_keyword,contains_urgent_keyword
269,phoenix-daily,standup,david.kumar,2024-01-09 18:18:00,general,28,0,1,4,False,False,1,False,False
270,modernization-effort,project,lisa.chen,2024-01-09 14:44:00,general,21,1,1,4,False,False,1,False,False
271,production-alerts,alerts,tom.garcia,2024-01-09 12:45:00,general,21,0,0,3,False,False,1,False,False
272,modernization-effort,project,sarah.johnson,2024-01-09 09:02:00,blocked,24,2,3,2,False,False,1,True,False
273,production-alerts,alerts,james.taylor,2024-01-09 16:24:00,general,28,1,2,2,False,False,1,False,False
274,general-dev,general,sam.miller,2024-01-09 13:48:00,general,17,1,1,3,False,False,1,False,False
275,phoenix-daily,standup,sam.miller,2024-01-09 17:24:00,general,28,1,2,0,False,False,1,False,False
276,general-dev,general,rachel.wilson,2024-01-09 12:10:00,general,21,1,1,2,False,False,1,False,False
277,general-dev,general,emma.jones,2024-01-09 09:37:00,general,28,0,2,1,False,False,1,False,False
278,architecture-discussion,technical,sarah.johnson,2024-01-09 18:21:00,general,21,1,1,1,False,False,1,False,False
279,general-dev,general,sarah.johnson,2024-01-09 12:57:00,general,28,1,2,0,False,False,1,False,False
280,general-dev,general,sarah.johnson,2024-01-09 14:23:00,general,33,1,2,1,False,False,1,False,False
281,production-alerts,alerts,emma.jones,2024-01-09 09:44:00,general,17,1,1,2,False,False,1,False,False
282,general-dev,general,lisa.chen,2024-01-09 10:58:00,general,28,1,1,2,False,False,1,False,False
283,production-alerts,alerts,ana.lopez,2024-01-09 09:34:00,blocked,26,1,2,0,False,False,1,True,False
284,phoenix-daily,standup,ana.lopez,2024-01-09 16:58:00,general,21,1,2,2,False,False,1,False,False
285,architecture-discussion,technical,lisa.chen,2024-01-09 09:18:00,urgent,38,2,4,0,False,False,1,False,True
286,general-dev,general,tom.garcia,2024-01-09 09:09:00,general,33,0,2,1,False,False,1,False,False
287,architecture-discussion,technical,lisa.chen,2024-01-09 12:07:00,general,28,1,2,2,False,False,1,False,False
288,phoenix-team,team,jordan.davis,2024-01-09 08:53:00,general,33,1,0,0,False,False,1,False,False
289,phoenix-team,team,lisa.chen,2024-01-09 09:40:00,blocked,27,1,6,2,False,False,1,True,False
290,architecture-discussion,technical,lisa.chen,2024-01-09 12:46:00,general,28,1,0,0,False,False,1,False,False
291,production-alerts,alerts,alex.brown,2024-01-09 13:08:00,general,17,0,2,0,False,False,1,False,False
292,general-dev,general,jordan.davis,2024-01-09 12:59:00,general,33,0,2,4,False,False,1,False,False
293,architecture-discussion,technical,sarah.johnson,2024-01-09 12:46:00,blocked,24,2,1,4,False,False,1,True,False
294,phoenix-team,team,david.kumar,2024-01-09 10:10:00,general,17,0,1,3,False,False,1,False,False
295,modernization-effort,project,tom.garcia,2024-01-09 10:38:00,general,17,1,0,3,False,False,1,False,False
296,modernization-effort,project,mark.smith,2024-01-09 15:02:00,general,33,1,0,1,False,False,1,False,False
297,phoenix-team,team,alex.brown,2024-01-09 08:45:00,general,17,0,2,1,False,False,1,False,False
298,general-dev,general,sarah.johnson,2024-01-09 13:46:00,general,28,1,0,0,False,False,1,False,False
299,modernization-effort,project,james.taylor,2024-01-09 08:13:00,general,21,0,0,0,False,False,1,False,False
300,architecture-discussion,technical,alex.brown,2024-01-09 17:59:00,urgent,39,5,6,2,False,False,1,False,True
301,modernization-effort,project,tom.garcia,2024-01-09 09:23:00,general,21,1,1,3,False,False,1,False,False
302,production-alerts,alerts,sarah.johnson,2024-01-09 14:54:00,general,33,1,2,2,False,False,1,False,False
303,production-alerts,alerts,mark.smith,2024-01-09 18:46:00,general,28,1,2,4,False,False,1,False,False
304,phoenix-team,team,ana.lopez,2024-01-09 08:22:00,general,17,1,0,2,False,False,1,False,False
305,modernization-effort,project,emma.jones,2024-01-10 08:14:00,blocked,27,1,1,1,False,False,1,True,False
306,architecture-discussion,technical,ana.lopez,2024-01-10 21:17:00,general,17,1,2,0,True,False,1,False,False
307,production-alerts,alerts,mark.smith,2024-01-10 12:05:00,general,28,0,1,1,False,False,1,False,False
308,architecture-discussion,technical,ana.lopez,2024-01-10 17:46:00,general,33,1,0,2,False,False,1,False,False
309,modernization-effort,project,david.kumar,2024-01-10 15:02:00,general,28,1,0,0,False,False,1,False,False
310,architecture-discussion,technical,tom.garcia,2024-01-10 05:40:00,blocked,26,1,5,1,True,False,1,True,False
311,production-alerts,alerts,rachel.wilson,2024-01-10 18:50:00,general,17,1,1,2,False,False,1,False,False
312,modernization-effort,project,alex.brown,2024-01-10 22:25:00,general,21,1,2,1,True,False,1,False,False
313,phoenix-daily,standup,sam.miller,2024-01-10 17:41:00,general,28,1,0,2,False,False,1,False,False
314,modernization-effort,project,ana.lopez,2024-01-10 09:41:00,general,33,0,2,1,False,False,1,False,False
315,phoenix-team,team,rachel.wilson,2024-01-10 08:22:00,general,17,1,0,2,False,False,1,False,False
316,phoenix-daily,standup,alex.brown,2024-01-10 14:54:00,general,21,0,0,0,False,False,1,False,False
317,phoenix-daily,standup,sam.miller,2024-01-10 18:09:00,general,28,1,1,0,False,False,1,False,False
318,phoenix-daily,standup,james.taylor,2024-01-10 11:27:00,general,33,0,0,0,False,False,1,False,False
319,production-alerts,alerts,sarah.johnson,2024-01-10 09:49:00,general,17,0,1,0,False,False,1,False,False
320,phoenix-daily,standup,james.taylor,2024-01-10 15:02:00,general,33,0,0,0,False,False,1,False,False
321,production-alerts,alerts,jordan.davis,2024-01-10 22:40:00,general,17,0,1,4,True,False,1,False,False
322,general-dev,general,mark.smith,2024-01-10 10:14:00,general,17,1,1,2,False,False,1,False,False
323,architecture-discussion,technical,jordan.davis,2024-01-10 15:02:00,general,33,1,0,4,False,False,1,False,False
324,phoenix-daily,standup,mark.smith,2024-01-10 09:27:00,blocked,26,1,2,2,False,False,1,True,False
325,modernization-effort,project,emma.jones,2024-01-10 11:34:00,general,21,0,1,2,False,False,1,False,False
326,phoenix-daily,standup,rachel.wilson,2024-01-10 12:27:00,general,21,0,1,0,False,False,1,False,False
327,architecture-discussion,technical,mark.smith,2024-01-10 10:40:00,blocked,24,2,5,4,False,False,1,True,False
328,general-dev,general,sam.miller,2024-01-10 17:52:00,general,21,1,1,1,False,False,1,False,False
329,general-dev,general,jordan.davis,2024-01-10 10:48:00,general,17,0,1,0,False,False,1,False,False
330,production-alerts,alerts,jordan.davis,2024-01-10 08:47:00,general,17,1,0,0,False,False,1,False,False
331,phoenix-team,team,sarah.johnson,2024-01-10 09:23:00,general,17,1,1,0,False,False,1,False,False
332,phoenix-daily,standup,sam.miller,2024-01-10 00:16:00,general,21,0,0,3,True,False,1,False,False
333,architecture-discussion,technical,lisa.chen,2024-01-10 10:14:00,general,33,0,0,4,False,False,1,False,False
334,architecture-discussion,technical,james.taylor,2024-01-10 11:19:00,general,33,0,2,1,False,False,1,False,False
335,architecture-discussion,technical,sarah.johnson,2024-01-10 13:12:00,general,21,0,2,3,False,False,1,False,False
336,production-alerts,alerts,rachel.wilson,2024-01-10 09:24:00,general,28,1,1,2,False,False,1,False,False
337,phoenix-team,team,ana.lopez,2024-01-10 14:08:00,general,33,1,1,4,False,False,1,False,False
338,general-dev,general,emma.jones,2024-01-10 17:37:00,general,28,0,1,3,False,False,1,False,False
339,production-alerts,alerts,sarah.johnson,2024-01-10 12:17:00,general,33,0,2,4,False,False,1,False,False
340,phoenix-daily,standup,emma.jones,2024-01-10 09:07:00,general,21,0,2,0,False,False,1,False,False
341,phoenix-team,team,ana.lopez,2024-01-10 09:54:00,general,17,1,0,2,False,False,1,False,False
342,general-dev,general,david.kumar,2024-01-10 17:29:00,blocked,26,3,5,1,False,False,1,True,False
343,modernization-effort,project,ana.lopez,2024-01-10 09:09:00,general,28,0,0,3,False,False,1,False,False
344,general-dev,general,alex.brown,2024-01-10 17:34:00,general,28,1,1,4,False,False,1,False,False
345,production-alerts,alerts,david.kumar,2024-01-11 12:50:00,blocked,27,2,3,2,False,False,1,True,False
346,phoenix-daily,standup,tom.garcia,2024-01-11 18:04:00,general,17,0,0,1,False,False,1,False,False
347,modernization-effort,project,ana.lopez,2024-01-11 17:13:00,general,33,1,1,2,False,False,1,False,False
348,phoenix-team,team,lisa.chen,2024-01-11 17:57:00,general,33,0,1,1,False,False,1,False,False
349,architecture-discussion,technical,emma.jones,2024-01-11 15:38:00,general,28,1,1,1,False,False,1,False,False
350,phoenix-daily,standup,lisa.chen,2024-01-11 10:23:00,blocked,26,3,3,3,False,False,1,True,False
351,architecture-discussion,technical,mark.smith,2024-01-11 10:21:00,urgent,38,2,0,4,False,False,1,False,True
352,production-alerts,alerts,alex.brown,2024-01-11 15:23:00,general,21,1,2,2,False,False,1,False,False
353,architecture-discussion,technical,emma.jones,2024-01-11 11:56:00,general,17,1,0,2,False,False,1,False,False
354,architecture-discussion,technical,alex.brown,2024-01-11 00:14:00,general,17,1,1,0,True,False,1,False,False
355,phoenix-daily,standup,sam.miller,2024-01-11 15:56:00,general,17,0,2,0,False,False,1,False,False
356,general-dev,general,emma.jones,2024-01-11 15:56:00,general,33,1,2,2,False,False,1,False,False
357,modernization-effort,project,david.kumar,2024-01-11 09:11:00,general,21,0,2,4,False,False,1,False,False
358,phoenix-team,team,james.taylor,2024-01-11 17:47:00,general,28,1,0,3,False,False,1,False,False
359,architecture-discussion,technical,david.kumar,2024-01-11 13:43:00,blocked,26,2,6,3,False,False,1,True,False
360,production-alerts,alerts,tom.garcia,2024-01-11 18:18:00,general,21,1,2,0,False,False,1,False,False
361,general-dev,general,alex.brown,2024-01-11 16:58:00,general,21,0,0,3,False,False,1,False,False
362,production-alerts,alerts,sarah.johnson,2024-01-11 12:18:00,blocked,22,2,1,2,False,False,1,True,False
363,general-dev,general,emma.jones,2024-01-11 11:38:00,general,33,1,0,2,False,False,1,False,False
364,phoenix-team,team,david.kumar,2024-01-11 19:48:00,general,17,0,2,3,True,False,1,False,False
365,architecture-discussion,technical,lisa.chen,2024-01-11 08:42:00,general,21,0,0,0,False,False,1,False,False
366,phoenix-daily,standup,alex.brown,2024-01-11 13:55:00,general,21,0,2,2,False,False,1,False,False
367,phoenix-daily,standup,rachel.wilson,2024-01-11 14:29:00,general,33,0,0,3,False,False,1,False,False
368,phoenix-team,team,sam.miller,2024-01-11 16:43:00,general,33,0,1,0,False,False,1,False,False
369,phoenix-team,team,james.taylor,2024-01-11 12:45:00,general,28,1,2,4,False,False,1,False,False
370,phoenix-team,team,david.kumar,2024-01-11 13:04:00,general,33,0,2,3,False,False,1,False,False
371,architecture-discussion,technical,mark.smith,2024-01-11 11:49:00,general,17,0,2,3,False,False,1,False,False
372,architecture-discussion,technical,sarah.johnson,2024-01-11 09:03:00,general,21,1,1,4,False,False,1,False,False
373,modernization-effort,project,ana.lopez,2024-01-11 09:30:00,general,21,0,2,0,False,False,1,False,False
374,modernization-effort,project,mark.smith,2024-01-11 10:30:00,general,28,1,1,1,False,False,1,False,False
375,phoenix-daily,standup,sam.miller,2024-01-11 11:34:00,general,28,0,0,3,False,False,1,False,False
376,architecture-discussion,technical,sam.miller,2024-01-11 18:19:00,general,33,0,2,4,False,False,1,False,False
377,architecture-discussion,technical,mark.smith,2024-01-11 09:12:00,general,28,0,0,2,False,False,1,False,False
378,modernization-effort,project,mark.smith,2024-01-11 10:40:00,general,28,0,2,1,False,False,1,False,False
379,general-dev,general,david.kumar,2024-01-11 10:26:00,urgent,38,2,3,4,False,False,1,False,True
380,phoenix-team,team,james.taylor,2024-01-11 11:40:00,general,33,0,2,4,False,False,1,False,False
381,general-dev,general,lisa.chen,2024-01-11 14:06:00,general,17,0,2,1,False,False,1,False,False
382,phoenix-team,team,ana.lopez,2024-01-11 09:43:00,blocked,26,3,1,2,False,False,1,True,False
383,modernization-effort,project,emma.jones,2024-01-11 18:05:00,general,28,1,0,0,False,False,1,False,False
384,phoenix-team,team,rachel.wilson,2024-01-11 08:51:00,general,28,1,1,4,False,False,1,False,False
385,production-alerts,alerts,sarah.johnson,2024-01-12 10:52:00,general,21,1,1,2,False,False,1,False,False
386,phoenix-daily,standup,sarah.johnson,2024-01-12 10:48:00,blocked,27,3,3,4,False,False,1,True,False
387,general-dev,general,emma.jones,2024-01-12 14:11:00,general,17,1,2,3,False,False,1,False,False
388,phoenix-daily,standup,ana.lopez,2024-01-12 08:30:00,general,28,1,0,2,False,False,1,False,False
389,phoenix-daily,standup,rachel.wilson,2024-01-12 21:04:00,blocked,24,1,6,2,True,False,1,True,False
390,modernization-effort,project,ana.lopez,2024-01-12 08:47:00,general,21,0,0,4,False,False,1,False,False
391,modernization-effort,project,lisa.chen,2024-01-12 09:44:00,general,28,1,1,2,False,False,1,False,False
392,phoenix-daily,standup,jordan.davis,2024-01-12 15:00:00,general,17,0,0,1,False,False,1,False,False
393,architecture-discussion,technical,ana.lopez,2024-01-12 11:45:00,blocked,26,3,6,2,False,False,1,True,False
394,general-dev,general,tom.garcia,2024-01-12 12:09:00,general,28,0,2,2,False,False,1,False,False
395,phoenix-team,team,lisa.chen,2024-01-12 09:43:00,general,33,0,1,4,False,False,1,False,False
396,production-alerts,alerts,mark.smith,2024-01-12 11:55:00,general,28,1,0,4,False,False,1,False,False
397,phoenix-team,team,emma.jones,2024-01-12 08:19:00,general,28,0,1,0,False,False,1,False,False
398,phoenix-team,team,sam.miller,2024-01-12 05:44:00,blocked,24,3,4,3,True,False,1,True,False
399,production-alerts,alerts,sarah.johnson,2024-01-12 14:55:00,general,21,1,2,1,False,False,1,False,False
400,phoenix-daily,standup,jordan.davis,2024-01-12 11:46:00,general,21,1,1,3,False,False,1,False,False
401,architecture-discussion,technical,tom.garcia,2024-01-12 08:34:00,general,28,1,1,0,False,False,1,False,False
402,production-alerts,alerts,alex.brown,2024-01-12 14:18:00,general,21,0,2,2,False,False,1,False,False
403,phoenix-team,team,david.kumar,2024-01-12 17:24:00,general,28,1,2,4,False,False,1,False,False
404,phoenix-daily,standup,jordan.davis,2024-01-12 08:37:00,general,21,1,0,2,False,False,1,False,False
405,phoenix-daily,standup,ana.lopez,2024-01-12 17:09:00,urgent,34,3,2,0,False,False,1,False,True
406,architecture-discussion,technical,emma.jones,2024-01-12 13:09:00,general,28,0,2,4,False,False,1,False,False
407,phoenix-daily,standup,sarah.johnson,2024-01-12 15:15:00,general,17,0,1,1,False,False,1,False,False
408,general-dev,general,jordan.davis,2024-01-12 17:39:00,general,21,0,0,0,False,False,1,False,False
409,production-alerts,alerts,lisa.chen,2024-01-12 17:28:00,general,33,1,0,3,False,False,1,False,False
410,production-alerts,alerts,emma.jones,2024-01-12 12:14:00,urgent,45,4,5,3,False,False,1,False,True
411,production-alerts,alerts,jordan.davis,2024-01-12 12:25:00,general,17,1,2,4,False,False,1,False,False
412,modernization-effort,project,emma.jones,2024-01-12 15:03:00,general,21,0,2,3,False,False,1,False,False
413,modernization-effort,project,tom.garcia,2024-01-12 06:54:00,general,21,0,0,2,True,False,1,False,False
414,production-alerts,alerts,alex.brown,2024-01-12 14:49:00,general,17,1,0,2,False,False,1,False,False
415,phoenix-daily,standup,alex.brown,2024-01-12 11:53:00,urgent,45,5,3,3,False,False,1,False,True
416,modernization-effort,project,jordan.davis,2024-01-12 09:10:00,general,28,0,1,1,False,False,1,False,False
417,general-dev,general,lisa.chen,2024-01-12 17:06:00,blocked,27,1,3,3,False,False,1,True,False
418,architecture-discussion,technical,lisa.chen,2024-01-12 14:41:00,general,33,1,0,4,False,False,1,False,False
419,modernization-effort,project,rachel.wilson,2024-01-12 14:30:00,urgent,36,5,1,1,False,False,1,False,True
420,general-dev,general,ana.lopez,2024-01-12 13:08:00,general,33,1,1,3,False,False,1,False,False
421,phoenix-team,team,emma.jones,2024-01-12 18:32:00,general,28,0,1,3,False,False,1,False,False
422,phoenix-daily,standup,tom.garcia,2024-01-12 18:20:00,urgent,34,2,3,2,False,False,1,False,True
423,architecture-discussion,technical,alex.brown,2024-01-12 17:13:00,general,28,1,2,2,False,False,1,False,False
424,production-alerts,alerts,tom.garcia,2024-01-12 11:14:00,general,21,0,2,2,False,False,1,False,False
425,phoenix-daily,standup,sarah.johnson,2024-01-13 10:15:00,blocked,27,1,0,3,False,True,1,True,False
426,phoenix-team,team,sarah.johnson,2024-01-13 16:04:00,general,21,0,2,2,False,True,1,False,False
427,modernization-effort,project,sam.miller,2024-01-13 11:17:00,general,28,0,2,2,False,True,1,False,False
428,modernization-effort,project,alex.brown,2024-01-13 22:48:00,general,17,0,1,4,True,True,1,False,False
429,phoenix-team,team,david.kumar,2024-01-13 09:36:00,general,21,0,2,1,False,True,1,False,False
430,phoenix-team,team,tom.garcia,2024-01-13 17:58:00,general,21,0,1,2,False,True,1,False,False
431,general-dev,general,sarah.johnson,2024-01-13 00:54:00,general,21,0,0,1,True,True,1,False,False
432,phoenix-daily,standup,james.taylor,2024-01-13 18:33:00,general,28,1,2,1,False,True,1,False,False
433,production-alerts,alerts,alex.brown,2024-01-13 17:59:00,general,28,1,2,4,False,True,1,False,False
434,modernization-effort,project,emma.jones,2024-01-13 04:21:00,general,17,1,0,1,True,True,1,False,False
435,phoenix-daily,standup,ana.lopez,2024-01-13 08:02:00,general,33,1,0,2,False,True,1,False,False
436,phoenix-team,team,sam.miller,2024-01-13 16:58:00,general,28,0,2,2,False,True,1,False,False
